round,avg_client_loss,proxy_fid,total_samples,aggregated_clients,round_duration_sec,classifier_fid,top1_confidence_mean,top1_confident_ratio,predicted_class_entropy,predicted_unique_classes,evaluator_test_accuracy
220,0.046873,21.886379,384,1,112.115,267.40645818011416,0.5207638740539551,0.0,1.273298978805542,6,0.4375
221,0.044994,58.133696,384,1,111.93,,,,,,
222,0.045545,23.972907,384,1,111.92,,,,,,
223,0.038411,39.68245,384,1,111.975,,,,,,
224,0.043871,15.090772,384,1,111.909,,,,,,
225,0.038656,19.580489,384,1,111.961,,,,,,
226,0.054719,15.104748,384,1,111.96,,,,,,
227,0.04388,26.251098,384,1,111.898,,,,,,
228,0.052758,20.787876,384,1,111.907,,,,,,
229,0.037762,26.784636,384,1,111.929,,,,,,
230,0.054424,13.041815,384,1,111.919,,,,,,
231,0.050548,19.21411,384,1,111.95,,,,,,
232,0.044179,35.02232,384,1,111.887,,,,,,
233,0.048414,18.906051,384,1,111.943,,,,,,
234,0.042757,18.169144,384,1,112.014,,,,,,
235,0.048038,24.027434,384,1,111.949,,,,,,
236,0.043803,25.347391,384,1,111.914,,,,,,
237,0.046888,26.126078,384,1,111.878,,,,,,
238,0.048379,77.638374,384,1,111.887,,,,,,
239,0.04357,25.520379,384,1,111.995,,,,,,
240,0.047488,15.036563,384,1,111.978,56.57345562091723,0.4938732385635376,0.015625,1.761337399482727,8,0.4375
241,0.04942,34.350766,384,1,111.936,,,,,,
242,0.042371,27.01515,384,1,111.916,,,,,,
243,0.040802,31.679921,384,1,111.904,,,,,,
244,0.044928,20.910599,384,1,111.876,,,,,,
245,0.046491,31.740949,384,1,111.903,,,,,,
246,0.045236,22.986611,384,1,111.88,,,,,,
247,0.041065,15.367169,384,1,111.925,,,,,,
248,0.037834,22.304406,384,1,111.965,,,,,,
249,0.039449,68.255305,384,1,111.951,,,,,,
250,0.054812,27.646502,384,1,111.937,,,,,,
251,0.040364,27.478938,384,1,111.911,,,,,,
252,0.038712,40.297836,384,1,111.945,,,,,,
253,0.043658,60.639829,384,1,111.873,,,,,,
254,0.045128,49.806909,384,1,112.037,,,,,,
255,0.041447,16.403822,384,1,111.91,,,,,,
256,0.043747,67.160158,384,1,111.852,,,,,,
257,0.042129,15.223093,384,1,111.917,,,,,,
258,0.044431,59.1201,384,1,111.757,,,,,,
259,0.053162,34.140167,384,1,111.776,,,,,,
260,0.039896,16.404194,384,1,111.922,138.24867896492688,0.5382767915725708,0.015625,1.3813557624816895,7,0.4375
